Size,TimeMicroseconds
41500,16082
41600,14895
41700,15756
41800,14944.2
41900,17408
42000,17606.2
42100,15926.2
42200,20844
42300,22686.6
42400,22182.8
42500,22321
42600,25411.4
42700,25839
42800,21702.6
42900,17384.4
43000,21414.6
43100,24522.2
43200,20760.6
43300,21409.2
43400,16967.4
43500,21170.8
43600,21264
43700,18735
43800,17765.2
43900,18991.2
44000,23753
44100,24572.8
44200,14963
44300,22297.8
44400,25903.6
44500,22836.8
44600,22752.4
44700,28816.8
44800,22782.6
44900,23871.6
45000,24622
45100,19300.8
45200,22643.6
45300,22144.4
45400,18513.4
45500,20371.6
45600,34126.6
45700,41480.6
45800,42207.8
45900,41203
46000,25440.6
46100,22022.6
46200,20893.6
46300,20440.4
46400,25203.2
46500,22417.6
46600,24910
46700,20720.6
46800,17971.6
46900,24496
47000,21803.4
47100,22024.8
47200,23600.6
47300,21595.2
47400,25116.2
47500,12667.6
47600,20518
47700,21364.8
47800,25609.6
47900,20205
48000,22201.8
48100,24392.4
48200,23572.6
48300,22654.8
48400,25312.6
48500,24677.4
48600,27434.6
48700,23960.8
48800,16580.6
48900,20072.8
49000,22064.2
49100,16088.4
49200,18095.2
49300,22718.6
49400,24338.8
49500,18918.2
49600,20294.6
49700,21803
49800,22846.2
49900,15002.4
50000,20240.4
50100,20540.2
50200,25842.2
50300,20967.2
50400,16502.2
50500,22501
50600,23255.6
50700,14944.4
50800,19219.6
50900,19712.8
51000,15640.6
51100,19621.6
51200,17000
51300,19724.2
51400,24483.6
51500,31558.8
51600,30754.4
51700,28133.8
51800,30391.2
51900,24186.8
52000,20428.8
52100,20282.8
52200,23290.4
52300,17304.6
52400,22902
52500,26390.2
52600,27942.2
52700,22341.6
52800,19283
52900,26602.6
53000,21096
53100,24889.2
53200,24214.8
53300,44065.8
53400,31900
53500,33968
53600,28258.4
53700,34167.2
53800,25176.6
53900,21470.8
54000,25218.6
54100,20723.8
54200,38133.8
54300,40453.2
54400,42131
54500,33173.8
54600,25624.4
54700,18246
54800,20568.6
54900,17189.4
55000,35806.2
55100,29058.4
55200,25858.6
55300,27043.2
55400,24901
55500,26369.4
55600,25554.6
55700,18714
55800,22036
55900,21606
56000,27989.6
56100,21890
56200,20608.8
56300,27295.4
56400,20223.6
56500,25185.2
56600,35511.8
56700,32687.2
56800,20267
56900,36602.4
57000,37553.4
57100,32137.6
57200,33131.4
57300,42290
57400,32554
57500,33876.2
57600,23925.6
57700,22654.4
57800,26248.6
57900,31951.2
58000,51010
58100,42605.6
58200,31262.4
58300,20840.8
58400,25545.2
58500,26673.2
58600,15767
58700,20251.2
58800,17720.8
58900,19784.2
59000,25236.8
59100,26202.6
59200,27720
59300,22712
59400,23313.8
59500,23903
59600,28358.4
59700,23354.4
59800,36067.6
59900,30770.2
60000,32200.4
60100,29355.8
60200,22426.8
60300,19787.4
60400,23249.6
60500,26981
60600,25862.8
60700,23028
60800,25048.4
60900,22919
61000,28118.6
61100,26257.8
61200,23916.6
61300,25236.6
61400,21767.4
61500,29800.4
61600,29200.4
61700,32127.8
61800,29811.2
61900,30048.8
62000,31794.6
62100,24769.8
62200,27498
62300,28689.4
62400,24776.8
62500,24619
62600,20780.4
62700,25374.6
62800,27858.6
62900,24703.8
63000,24943.4
63100,29298.4
63200,26796.8
63300,23198.4
63400,22754
63500,25589
63600,28589.2
63700,31039
63800,20279.8
63900,23241.2
64000,26259
64100,24790.2
64200,20847.6
64300,21856.2
64400,26683
64500,21943.8
64600,17954.4
64700,15593.2
64800,21216.8
64900,23779.6
65000,34199
65100,27362.6
65200,30101.8
65300,24740.4
65400,29109
65500,25510
65600,29782.4
65700,29690.6
65800,33344.2
65900,36266.2
66000,30059
66100,30569.8
66200,30752.6
66300,26829.2
66400,31019.8
66500,22920.4
66600,28314.4
66700,28207
66800,28222.2
66900,26149.2
67000,25808.2
67100,28364
67200,32402.4
67300,32219.2
67400,26103
67500,31405.4
67600,31141.8
67700,23631.2
67800,27577
67900,28097
68000,28230.2
68100,33418.6
68200,27473.2
68300,28548
68400,25601.2
68500,27444.2
68600,30227.4
68700,28045.2
68800,27326.4
68900,27524
69000,31003.4
69100,37278.6
69200,30612.6
69300,44190.4
69400,36980.6
69500,34528
69600,36582
69700,24367.6
69800,30071
69900,28279.6
70000,30449.8
70100,25608.8
70200,29636.8
70300,31095.6
70400,19011.4
70500,22710
70600,29259
70700,34800.8
70800,20387
70900,33312
71000,44568.4
71100,52022
71200,42631.6
71300,29936
71400,37963.6
71500,37829.6
71600,28926.2
71700,29751
71800,40144
71900,38164.4
72000,31694
72100,30109
72200,27132.8
72300,36438.6
72400,33396.6
72500,32799.2
72600,26492.4
72700,33121.8
72800,32841.4
72900,32004.8
73000,20737.6
73100,31556
73200,33590.2
73300,34625.8
73400,30466.8
73500,26161.6
73600,26330.8
73700,30666.8
73800,29390
73900,28983.2
74000,28018.4
74100,28202.6
74200,29184.2
74300,26838.8
74400,26261
74500,29104.6
74600,35658.2
74700,24223
74800,33475.4
74900,28519
75000,34756.4
75100,30017
75200,31615.2
75300,27096.4
75400,26791.2
75500,30941
75600,24610.4
75700,28241.4
75800,34001
75900,36102.4
76000,23043.6
76100,26849.4
76200,28865.4
76300,23524.4
76400,32848.6
76500,33132.2
76600,22301
76700,26889.2
76800,23873.4
76900,22945.4
77000,25557.6
77100,32826
77200,33835.2
77300,33611.6
77400,34076.4
77500,27320.2
77600,32146.2
77700,24722.8
77800,30616.8
77900,27814.6
78000,30734
78100,25942.2
78200,29819
78300,33934.4
78400,35372
78500,36594.8
78600,38992.4
78700,34263.4
78800,35650
78900,30613
79000,35565
79100,26947.4
79200,31205.8
79300,36369.6
79400,31216
79500,28539.6
79600,37795.2
79700,31247.2
79800,35164.8
79900,37328.4
80000,35461.8
80100,45716.2
80200,36209.2
80300,33547.2
80400,33032.8
80500,36985
80600,38194
80700,34845.4
80800,33838
80900,35334
81000,56403.6
81100,54973.4
81200,48796.6
81300,44482.4
81400,36615.2
81500,41431
81600,47654
81700,31919
81800,29168.2
81900,35247.2
82000,40461.6
82100,39071.4
82200,39283.4
82300,43226.4
82400,30412.2
82500,31997.8
82600,32688.2
82700,36832.6
82800,46304.8
82900,56124.2
83000,57313
83100,40915
83200,32777.8
83300,23715
83400,42077.2
83500,38193.2
83600,40727
83700,39872.2
83800,28429
83900,28676.4
84000,29536.6
84100,44667.8
84200,47974.8
84300,36141.4
84400,40531.8
84500,47183.2
84600,46992
84700,46121.4
84800,49899.4
84900,45982.4
85000,40900.2
85100,46134.4
85200,36955.8
85300,40811.6
85400,32495.6
85500,49564.8
85600,41109.4
85700,39562.8
85800,30491.6
85900,42034.4
86000,42928.6
86100,35760.4
86200,34540.8
86300,41406.2
86400,40817
86500,38456
86600,33855.6
86700,36539
86800,44275
86900,51867.2
87000,46916.2
87100,41727.6
87200,43909.8
87300,34950.6
87400,42988.8
87500,39795.4
87600,58550.6
87700,54866.2
87800,60787.2
87900,49348
88000,55233.6
88100,56295.4
88200,70422.6
88300,79164
88400,47899.4
88500,49240.6
88600,54937
88700,54151.8
88800,58195.6
88900,38285.4
89000,43786
89100,47936.4
89200,52499.2
89300,61359.2
89400,33170.6
89500,33526.4
89600,40663.8
89700,41206.6
89800,37084
89900,39974.6
90000,43568.6
90100,48464.6
90200,27887.6
90300,41575
90400,43771.2
90500,40014.2
90600,38460.6
90700,54707.4
90800,66365.6
90900,66976.8
91000,47587
91100,59149.6
91200,62544.6
91300,64049.8
91400,37616
91500,68893.6
91600,67920.2
91700,56369
91800,44909.4
91900,51883.2
92000,53306.8
92100,48855.6
92200,44244.4
92300,45209.6
92400,44817.4
92500,43573.6
92600,44018.2
92700,46564.2
92800,57307.6
92900,44418.6
93000,36553.8
93100,37757.4
93200,43070.4
93300,44888.2
93400,44570.4
93500,40278.8
93600,33838.6
93700,41718.4
93800,49822.4
93900,49782
94000,43984.8
94100,38490.2
94200,41784.6
94300,49467.4
94400,58933.2
94500,50693.6
94600,42859
94700,49717.4
94800,37251.2
94900,52639.2
95000,46004.4
95100,39281.6
95200,44100.2
95300,42660.2
95400,50745.2
95500,55378.4
95600,56563
95700,49602.8
95800,41967.4
95900,41229.4
96000,43378.6
96100,44406.6
96200,54916.4
96300,46054.8
96400,49074.6
96500,63016.8
96600,55225
96700,47290.4
96800,51649
96900,69829.8
97000,55089.4
97100,64316.6
97200,86012.2
97300,78089.6
97400,48184.2
97500,64919.4
97600,53791.6
97700,58487.6
97800,59379.8
97900,55130.4
98000,45032.4
98100,46615.4
98200,62351.4
98300,50274
98400,45875.6
98500,67230.6
98600,52461.6
98700,59721
98800,62716.6
98900,50463
99000,51788.2
99100,41814.8
99200,45344.4
99300,40434.6
99400,41612.2
99500,43339.8
99600,42637.2
99700,44292.8
99800,47695.2
99900,51886.4
100000,44749.8
