Size,TimeMicroseconds
47200,19503.6
47300,20838.4
47400,21849.2
47500,15325.6
47600,20700.4
47700,16649.6
47800,19644
47900,19946.6
48000,20814.4
48100,17687.4
48200,20470.2
48300,14016
48400,20552.2
48500,20941
48600,16905.4
48700,16299.2
48800,18576.8
48900,20184.6
49000,25562.6
49100,20013
49200,19990.2
49300,18790
49400,17018.4
49500,23196.2
49600,18075.2
49700,27028.2
49800,25672.2
49900,27513.6
50000,32840.6
50100,24099
50200,28414
50300,25652.6
50400,17291.8
50500,27275.2
50600,25962.6
50700,18457
50800,20660.6
50900,36505
51000,39811.2
51100,34074.6
51200,28700.6
51300,18874.2
51400,20912
51500,19181.4
51600,14953
51700,20115.2
51800,23419.8
51900,25168.2
52000,25671.2
52100,19880.6
52200,21516.6
52300,22166.4
52400,16124.8
52500,24446.6
52600,25456.6
52700,23140.4
52800,21627.4
52900,21850.2
53000,17980.4
53100,25398
53200,19294.2
53300,20123.6
53400,17675.8
53500,21378
53600,24667
53700,23434.4
53800,22449.6
53900,16669.8
54000,19463.6
54100,18900.4
54200,21446.2
54300,27797.4
54400,30350.8
54500,25247.8
54600,24388.8
54700,25656.4
54800,24653.8
54900,25285.6
55000,22192.4
55100,21804.2
55200,20398.2
55300,24005.6
55400,27878.4
55500,26190.8
55600,23399.8
55700,22776
55800,23278.8
55900,26528.4
56000,26256.6
56100,22720.8
56200,24795.8
56300,18265.6
56400,25710.6
56500,24746.4
56600,23564.6
56700,21596.2
56800,25413
56900,24119.2
57000,26135
57100,22718.2
57200,23348.6
57300,21350.6
57400,27242
57500,26291.8
57600,21872.4
57700,23260.8
57800,28683.2
57900,22141.6
58000,20202
58100,23693.2
58200,20137
58300,23967
58400,23416.8
58500,30149.4
58600,17995.8
58700,24293.8
58800,23513.2
58900,21673.2
59000,29407.4
59100,26422.2
59200,25368.4
59300,22110.8
59400,25525.4
59500,27288.4
59600,25322.6
59700,26799.4
59800,24330.4
59900,23164.8
60000,27466.2
60100,31358.2
60200,29742.2
60300,28416.6
60400,30242.4
60500,22349
60600,22657.6
60700,27685.2
60800,27296.2
60900,20450.4
61000,27977.8
61100,25575.4
61200,26208.6
61300,21307.6
61400,16059.8
61500,18142.6
61600,23225.4
61700,21149.2
61800,18289.8
61900,20298
62000,26122
62100,22793.4
62200,27378
62300,26079.4
62400,27798.6
62500,28185.8
62600,26936
62700,17612.8
62800,28862.2
62900,34948.8
63000,27243.4
63100,28409.8
63200,21274.6
63300,27703.4
63400,29285
63500,35352.8
63600,35236.4
63700,33515.6
63800,34141.6
63900,31340.2
64000,19000.8
64100,29715.4
64200,24788.2
64300,17010.8
64400,24172.8
64500,20967
64600,27322.6
64700,26702
64800,31075.8
64900,19590
65000,28027.8
65100,24292.4
65200,30196.8
